time,model_variety,bug_performance
0.02007140000000618,9,0.0001449585
0.01646639999999877,7,3.8146973e-06
0.006850700000001098,4,0.0
0.012888500000002523,8,1.1444092e-05
0.015467099999995071,9,0.0
0.00602069999999344,5,0.0
0.014887699999988513,9,1.1444092e-05
0.014611100000010424,9,0.0
0.012808200000009151,5,0.0
0.00574240000000259,7,0.0
0.003799000000000774,7,0.0
0.001720800000001077,5,5.722046e-06
0.0061216999999942345,9,1.3589859e-05
0.0031458999999927073,7,2.3841858e-05
0.006238600000003203,7,0.0
0.007592200000004823,8,3.8146973e-06
0.01391089999999906,9,0.00036621094
0.003534400000006599,7,1.1920929e-05
0.0012637000000097487,5,2.670288e-05
0.003376700000004007,6,0.0
0.003650200000009818,7,3.0517578e-05
0.005653499999993983,7,2.861023e-06
0.001967999999990866,5,4.7683716e-06
0.005136200000009694,6,3.8146973e-06
0.0016607000000021799,8,1.2397766e-05
0.003948399999998742,5,0.0
0.009952600000005418,8,2.2888184e-05
0.013450799999986884,9,1.9073486e-06
0.0038291999999984228,6,0.0
0.006398699999991209,7,0.0
0.010213699999994219,9,0.0002746582
0.01325570000000198,7,0.0
0.007582999999996787,6,0.0
0.007417899999992983,8,0.00012207031
0.01721709999999632,10,1.1444092e-05
0.010657399999999484,5,0.0
0.004192699999990168,5,2.0980835e-05
0.011747799999994868,6,0.0
0.011099799999996662,7,0.00012207031
0.016349200000007613,9,9.1552734e-05
0.00814840000001027,5,0.0
0.002686400000001754,5,5.722046e-06
0.007360300000001985,6,1.5258789e-05
0.010483199999995918,5,3.8146973e-06
0.009115100000002485,7,0.0
0.004684199999999805,4,0.0
0.0037755000000032624,5,1.1920929e-07
0.01905550000000744,8,6.1035156e-05
0.006459899999995855,6,0.0
0.008254999999991242,4,0.0
0.009585800000010636,9,7.6293945e-06
0.011015499999999179,5,3.8146973e-06
0.013975799999997207,7,0.0
0.007868200000004322,6,0.0
0.01843530000000726,7,0.0
0.007875800000007871,6,1.4305115e-05
0.014720400000001632,7,5.9127808e-05
0.0019818000000100255,5,0.0
0.006980699999999729,7,0.0
0.0035248000000080992,5,1.859665e-05
0.007554200000001288,7,1.835823e-05
0.01326190000000338,7,1.335144e-05
0.009093900000010535,8,1.3828278e-05
0.02016070000000525,10,4.5776367e-05
0.0050032999999984895,7,1.0967255e-05
0.015071599999998853,9,9.1552734e-05
0.013930799999997134,9,2.9563904e-05
0.003267500000006862,4,0.0
0.01337070000001006,8,0.00015258789
